,brand,perfume_name,url,100 ml original_price,100 ml reduced_price,30 ml original_price,30 ml reduced_price,50 ml original_price,50 ml reduced_price,125 ml original_price,125 ml reduced_price,150 ml original_price,150 ml reduced_price,40 ml original_price,40 ml reduced_price,75 ml original_price,75 ml reduced_price,60 ml original_price,60 ml reduced_price,110 ml original_price,110 ml reduced_price,90 ml original_price,90 ml reduced_price,200 ml original_price,200 ml reduced_price,80 ml original_price,80 ml reduced_price,250 ml original_price,250 ml reduced_price,750 ml original_price,750 ml reduced_price,600 ml original_price,600 ml reduced_price,65 ml original_price,65 ml reduced_price,120 ml original_price,120 ml reduced_price,10 ml original_price,10 ml reduced_price,36 ml original_price,36 ml reduced_price,25 ml original_price,25 ml reduced_price,180 ml original_price,180 ml reduced_price,20 ml original_price,20 ml reduced_price,300 ml original_price,300 ml reduced_price,170 ml original_price,170 ml reduced_price,8 ml original_price,8 ml reduced_price,15 ml original_price,15 ml reduced_price,35 ml original_price,35 ml reduced_price,177 ml original_price,177 ml reduced_price,27 ml original_price,27 ml reduced_price,225 ml original_price,225 ml reduced_price,95 ml original_price,95 ml reduced_price,53 ml original_price,53 ml reduced_price,45 ml original_price,45 ml reduced_price,14 ml original_price,14 ml reduced_price,118 ml original_price,118 ml reduced_price,236 ml original_price,236 ml reduced_price,3 ml original_price,3 ml reduced_price,12 ml original_price,12 ml reduced_price,5 ml original_price,5 ml reduced_price,85 ml original_price,85 ml reduced_price,175 ml original_price,175 ml reduced_price,21 ml original_price,21 ml reduced_price,140 ml original_price,140 ml reduced_price,500 ml original_price,500 ml reduced_price,97 ml original_price,97 ml reduced_price,290 ml original_price,290 ml reduced_price,70 ml original_price,70 ml reduced_price,11 ml original_price,11 ml reduced_price,33 ml original_price,33 ml reduced_price,350 ml original_price,350 ml reduced_price,400 ml original_price,400 ml reduced_price,160 ml original_price,160 ml reduced_price,240 ml original_price,240 ml reduced_price,59 ml original_price,59 ml reduced_price,26 ml original_price,26 ml reduced_price,88 ml original_price,88 ml reduced_price,650 ml original_price,650 ml reduced_price,105 ml original_price,105 ml reduced_price,18 ml original_price,18 ml reduced_price,87 ml original_price,87 ml reduced_price,194 ml original_price,194 ml reduced_price,29 ml original_price,29 ml reduced_price,avg_original_price_per_liter,avg_reduced_price_per_liter
3723,BURBERRY,BURBERRY Duschgel Goddess,https://www.douglas.de/de/p/5011035043,,,,,,,,,,,,,,,,,,,,,57.0,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,194.95
3724,BURBERRY,BURBERRY Eau de Parfum Mr. Burberry,https://www.douglas.de/de/p/3001036160?variant=018562,137.0,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.0,1095.9999999999998
3725,BURBERRY,BURBERRY Duftset Goddess Geschenkset für Sie,https://www.douglas.de/de/p/5011545283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,BURBERRY,BURBERRY Eau de Parfum Hero,https://www.douglas.de/de/p/5010657010,,,,,98.0,56.95,,,166.0,86.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.3333333333335,858.0
3727,BURBERRY,BURBERRY Eau de Parfum My Burberry Für Sie,https://www.douglas.de/de/p/3001004945?variant=251335,,,,,118.0,94.4,,,,,,,,,,,,,156.99,129.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.166666666667,1663.388888888889
3728,BURBERRY,BURBERRY Duftset Goddess Eau de Parfum,https://www.douglas.de/de/p/5011682035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,BURBERRY,BURBERRY Körpermilch Goddess Körperlotion,https://www.douglas.de/de/p/5011035042,,,,,,,,,,,,,,,,,,,,,64.0,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,256.0
3730,BURBERRY,BURBERRY Parfum Hero Intense,https://www.douglas.de/de/p/5011703052,170.0,,,,124.0,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.0,
3731,BURBERRY,BURBERRY Eau de Toilette Burberry Her EdT,https://www.douglas.de/de/p/5010463114?variant=449939,145.0,109.0,69.0,55.2,104.0,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.3333333333333,1531.3333333333333
3732,BURBERRY,BURBERRY Parfum Hero,https://www.douglas.de/de/p/5011319000?variant=1163254,163.0,138.55,,,117.0,79.99,,,194.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.4444444444446,1335.1
3733,BURBERRY,BURBERRY Parfum My Burberry Black,https://www.douglas.de/de/p/5009960029?variant=018568,,,,,118.0,87.0,,,,,,,,,,,,,163.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.5555555555557,1531.111111111111
3734,BURBERRY,BURBERRY Eau de Toilette Weekend for Men,https://www.douglas.de/de/p/5010218483?variant=438783,54.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9,
3735,BURBERRY,BURBERRY Eau de Parfum Goddess Intense,https://www.douglas.de/de/p/5011503066,172.0,94.3,85.0,48.58,124.0,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.444444444445,1329.9777777777776
3736,BURBERRY,BURBERRY Parfum Burberry Her Elixir,https://www.douglas.de/de/p/5010891095,172.0,129.0,85.0,58.99,124.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.444444444445,1745.4444444444446
3737,BURBERRY,BURBERRY Eau de Parfum Burberry Her,https://www.douglas.de/de/p/3001048261?variant=037423,164.0,79.99,81.0,39.99,118.0,58.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.3333333333335,1104.2333333333333
3738,BURBERRY,BURBERRY Eau de Parfum Goddess Refillable,https://www.douglas.de/de/p/5011035040?variant=1122570,164.0,86.0,81.0,65.89,118.0,60.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.3333333333335,1425.3777777777777
3739,BURBERRY,BURBERRY Deodorant Hero for Men,https://www.douglas.de/de/p/5010152033,,,,,,,,,,,,,41.0,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.6666666666667,437.3333333333333
3740,BURBERRY,BURBERRY Eau de Toilette Burberry Brit for Men Brit For Men,https://www.douglas.de/de/p/1053702304?variant=302094,96.0,76.8,,,71.0,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,951.9999999999998
3741,Naomi Jon,Naomi Jon Parfum Taboo Eau de Parfum Spray,https://www.douglas.de/de/p/m001865005,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.79999999999995,
3742,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum SALINA,https://www.douglas.de/de/p/m000993003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum VANAGLORIA,https://www.douglas.de/de/p/m000993029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NEROTIC,https://www.douglas.de/de/p/m000993019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NOBLIGE,https://www.douglas.de/de/p/m000996290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum MELOMIRTILLO,https://www.douglas.de/de/p/5011230045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,33.6
3747,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ROSAMUNDA,https://www.douglas.de/de/p/m000996307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NEROTIC,https://www.douglas.de/de/p/m000996291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Cologne LIMONE,https://www.douglas.de/de/p/m000993030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum MYLO,https://www.douglas.de/de/p/m000996298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum SACRESTE,https://www.douglas.de/de/p/m000993035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum EXPLOUD,https://www.douglas.de/de/p/m000993018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum COZUMEL,https://www.douglas.de/de/p/m000993016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum PATCHOULIFUL,https://www.douglas.de/de/p/m000993000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum PATCHOULIFUL,https://www.douglas.de/de/p/m000996300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NIRMAL,https://www.douglas.de/de/p/m000996304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NEED-U,https://www.douglas.de/de/p/m000993004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ROSAMUNDA,https://www.douglas.de/de/p/m000993009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NUN,https://www.douglas.de/de/p/m000993023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum BALIFLORA,https://www.douglas.de/de/p/m001035002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Cologne BERGAMOTTO,https://www.douglas.de/de/p/m000993038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NEROSA,https://www.douglas.de/de/p/m000993015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NUN,https://www.douglas.de/de/p/m000996296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NOBLIGE,https://www.douglas.de/de/p/m000993042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum VANHERA,https://www.douglas.de/de/p/m000993011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum TONKADE,https://www.douglas.de/de/p/m000993013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum VETYVERSO,https://www.douglas.de/de/p/m001035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NIRMAL,https://www.douglas.de/de/p/m001035006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum KASHNOIR black,https://www.douglas.de/de/p/m000993026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum VANHERA,https://www.douglas.de/de/p/m000996302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ESVEDRA,https://www.douglas.de/de/p/m000993002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum DECOU-VERT,https://www.douglas.de/de/p/m000996297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Cologne MANDARINO,https://www.douglas.de/de/p/m000993010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum SALINA,https://www.douglas.de/de/p/m000996305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ALAMBAR,https://www.douglas.de/de/p/m000996303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum Miss_U,https://www.douglas.de/de/p/m001633000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum NEROSA,https://www.douglas.de/de/p/m000996295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ESVEDRA,https://www.douglas.de/de/p/m000996306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum COZUMEL,https://www.douglas.de/de/p/m000996292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum ALAMBAR,https://www.douglas.de/de/p/m001035007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum TANTRICO,https://www.douglas.de/de/p/m001035001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum KASHNOIR black,https://www.douglas.de/de/p/m000996294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum MYLO,https://www.douglas.de/de/p/m000993020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum SACRESTE,https://www.douglas.de/de/p/m001035003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum DECOU-VERT,https://www.douglas.de/de/p/m000993021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,TALK!,TALK! Eau de Parfum Hero,https://www.douglas.de/de/p/5003724209,,,,,12.99,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8,207.8
3787,TALK!,TALK! Eau de Parfum Fighter,https://www.douglas.de/de/p/5003724211,,,,,12.99,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8,207.8
3788,TALK!,TALK! Eau de Parfum Virgin,https://www.douglas.de/de/p/5003726037,,,,,12.99,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8,207.8
3789,TALK!,TALK! Eau de Parfum Amazon,https://www.douglas.de/de/p/5003726048,,,,,12.99,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8,207.8
